class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,spore-print-color,population,habitat
e,x,s,e,t,n,f,c,b,e,e,?,w,c,w
p,f,f,g,f,f,f,c,b,g,e,b,h,v,d
p,f,f,y,f,f,f,c,b,p,e,b,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,h,y,d
p,x,y,y,f,f,f,c,b,g,e,b,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,h,v,d
p,x,f,y,f,f,f,c,b,h,e,b,h,y,g
p,b,y,w,t,n,f,w,n,w,e,b,w,c,l
p,f,s,b,t,f,f,c,b,h,t,b,h,v,u
p,x,y,y,f,f,f,c,b,p,e,b,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,h,v,p
p,f,y,y,f,f,f,c,b,p,e,b,h,v,p
p,f,f,g,f,f,f,c,b,g,e,b,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,h,v,d
p,x,f,y,f,f,f,c,b,p,e,b,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,h,y,g
p,x,s,w,t,f,f,c,b,w,t,b,h,s,u
e,f,y,g,t,n,f,c,b,n,t,b,n,v,d
p,x,y,n,f,y,f,c,n,b,t,?,w,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,g,f,f,f,c,b,g,e,b,h,y,g
e,f,y,e,t,n,f,c,b,n,t,b,k,v,d
e,x,y,b,t,n,f,c,b,e,e,?,w,c,w
p,x,y,y,f,f,f,c,b,h,e,b,h,y,g
p,x,y,y,f,f,f,c,b,g,e,b,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,h,y,g
p,f,y,g,f,f,f,c,b,p,e,b,h,y,g
p,x,f,g,f,f,f,c,b,p,e,b,h,y,g
p,f,y,y,f,f,f,c,b,p,e,b,h,v,g
p,x,y,g,f,f,f,c,b,h,e,b,h,v,g
p,x,y,y,f,f,f,c,b,g,e,b,h,y,g
p,f,y,g,f,f,f,c,b,h,e,b,h,y,p
p,f,y,y,f,f,f,c,b,h,e,b,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,y,p
e,x,y,u,f,n,f,c,n,h,e,?,h,y,d
p,x,f,g,f,f,f,c,b,g,e,b,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,h,v,g
p,f,f,y,f,f,f,c,b,h,e,b,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,h,v,g
p,f,f,y,f,f,f,c,b,h,e,b,h,v,g
p,f,f,g,f,f,f,c,b,h,e,b,h,v,g
p,f,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,g,f,f,f,c,b,h,e,b,h,v,g
p,f,f,y,f,f,f,c,b,h,e,b,h,y,d
p,f,y,y,f,f,f,c,b,h,e,b,h,v,p
p,f,f,g,f,f,f,c,b,g,e,b,h,v,p
p,f,y,g,f,f,f,c,b,g,e,b,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,h,y,d
e,f,f,e,t,n,f,c,b,u,t,b,n,y,d
p,f,s,b,t,f,f,c,b,h,t,b,h,v,u
p,f,y,g,f,f,f,c,b,g,e,b,h,v,d
p,f,f,g,f,f,f,c,b,h,e,b,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,h,y,g
p,f,f,y,f,f,f,c,b,p,e,b,h,y,p
p,f,y,y,f,f,f,c,b,h,e,b,h,v,d
e,f,y,n,t,n,f,c,b,u,t,b,k,v,d
p,f,y,y,f,f,f,c,b,h,e,b,h,y,g
e,x,s,b,t,n,f,c,b,e,e,?,w,c,w
p,x,y,y,f,f,f,c,b,p,e,b,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,h,v,p
e,f,f,e,t,n,f,c,b,n,t,b,k,y,d
p,f,f,y,f,f,f,c,b,p,e,b,h,v,d
p,f,f,y,f,f,f,c,b,p,e,b,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,h,v,d
p,x,f,y,f,f,f,c,b,p,e,b,h,v,g
p,x,y,n,f,y,f,c,n,b,t,?,w,v,d
p,f,f,y,f,f,f,c,b,p,e,b,h,v,p
p,x,y,y,f,f,f,c,b,h,e,b,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,h,v,p
p,f,f,y,f,f,f,c,b,g,e,b,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,h,v,d
p,f,f,g,f,f,f,c,b,g,e,b,h,v,g
p,x,s,g,f,c,f,c,n,p,e,b,k,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,y,g
p,f,s,g,t,f,f,c,b,h,t,b,h,s,u
p,x,y,g,f,f,f,c,b,p,e,b,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,h,y,p
p,x,y,y,f,f,f,c,b,h,e,b,h,y,d
e,f,y,g,t,n,f,c,b,u,t,b,k,y,d
p,f,f,g,f,f,f,c,b,g,e,b,h,y,d
p,f,y,y,f,f,f,c,b,h,e,b,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,h,y,p
p,x,y,y,f,f,f,c,b,h,e,b,h,y,g
p,x,y,g,f,f,f,c,b,p,e,b,h,y,d
p,x,f,y,f,f,f,c,b,p,e,b,h,y,p
e,f,y,n,t,n,f,c,b,n,t,b,n,v,d
p,x,y,g,f,f,f,c,b,g,e,b,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,h,y,g
p,x,y,y,f,f,f,c,b,h,e,b,h,y,g
e,k,y,b,t,n,f,c,b,e,e,?,w,c,w
p,x,y,y,f,f,f,c,b,p,e,b,h,y,p
p,x,y,n,f,s,f,c,n,b,t,?,w,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,h,y,p
p,f,y,y,f,f,f,c,b,h,e,b,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,h,v,d
p,f,f,g,f,f,f,c,b,h,e,b,h,y,g
p,f,y,y,f,f,f,c,b,h,e,b,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,h,y,d
p,x,s,w,t,f,f,c,b,p,t,b,h,v,u
p,x,y,y,f,f,f,c,b,g,e,b,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,h,y,g
p,x,y,y,f,f,f,c,b,g,e,b,h,v,p
p,f,y,y,f,f,f,c,b,h,e,b,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,h,y,g
p,x,y,y,f,f,f,c,b,p,e,b,h,v,p
p,f,y,g,f,f,f,c,b,p,e,b,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,h,v,p
e,f,y,n,t,n,f,c,b,p,t,b,k,y,d
p,x,y,y,f,f,f,c,b,h,e,b,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,h,v,g
p,x,y,y,f,f,f,c,b,g,e,b,h,y,d
p,f,f,g,f,f,f,c,b,g,e,b,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,h,v,d
p,x,y,y,f,f,f,c,b,p,e,b,h,v,d
p,x,f,y,f,f,f,c,b,h,e,b,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,h,y,d
e,f,f,c,f,n,f,w,n,w,e,b,w,v,l
p,f,y,g,f,f,f,c,b,h,e,b,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,h,y,p
p,f,f,y,f,n,f,c,n,w,e,?,w,v,d
p,f,f,y,f,f,f,c,b,h,e,b,h,y,p
p,x,s,g,t,f,f,c,b,p,t,b,h,v,g
e,f,s,n,t,n,f,c,b,e,e,?,w,c,w
p,x,y,n,f,y,f,c,n,b,t,?,w,v,p
p,x,s,g,f,c,f,w,n,u,e,b,k,v,d
p,x,f,y,f,f,f,c,b,g,e,b,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,h,v,d
p,f,f,y,f,f,f,c,b,p,e,b,h,v,p
p,f,f,g,f,f,f,c,b,p,e,b,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,h,y,p
p,f,y,y,f,f,f,c,b,h,e,b,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,h,v,p
p,f,f,y,f,f,f,c,b,h,e,b,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,h,v,g
p,x,y,g,f,f,f,c,b,g,e,b,h,v,d
e,x,s,b,t,n,f,c,b,w,e,?,w,c,w
p,f,f,g,f,f,f,c,b,g,e,b,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,h,v,d
p,x,y,n,f,s,f,c,n,b,t,?,w,v,l
p,x,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,h,v,p
p,f,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,h,y,g
p,x,y,y,f,f,f,c,b,g,e,b,h,v,d
p,x,f,y,f,f,f,c,b,h,e,b,h,v,g
p,f,f,g,f,f,f,c,b,h,e,b,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,h,v,p
p,f,f,y,f,f,f,c,b,h,e,b,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,h,y,g
e,x,y,u,f,n,f,c,n,h,e,?,h,v,d
e,f,y,b,t,n,f,c,b,e,e,?,w,c,w
p,f,y,y,f,f,f,c,b,h,e,b,h,y,d
p,x,y,y,f,f,f,c,b,g,e,b,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,h,v,g
p,f,f,g,f,f,f,c,b,h,e,b,h,y,g
p,f,y,g,f,f,f,c,b,p,e,b,h,v,g
p,x,f,y,f,f,f,c,b,g,e,b,h,y,g
p,f,f,y,f,f,f,c,b,h,e,b,h,v,d
p,f,f,g,f,f,f,c,b,p,e,b,h,v,d
p,f,y,y,f,f,f,c,b,h,e,b,h,v,g
p,f,y,y,f,f,f,c,b,h,e,b,h,y,g
p,f,f,g,f,f,f,c,b,h,e,b,h,v,g
p,f,s,b,t,f,f,c,b,w,t,b,h,v,g
p,f,s,w,t,n,f,c,b,g,e,b,r,v,m
p,x,y,y,f,f,f,c,b,p,e,b,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,h,v,p
p,f,y,g,f,f,f,c,b,g,e,b,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,h,y,d
e,f,f,g,t,n,f,c,b,u,t,b,n,v,d
e,x,y,u,f,n,f,c,n,u,e,?,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,h,y,d
p,f,f,y,f,f,f,c,b,p,e,b,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,v,d
p,x,y,y,f,f,f,c,b,h,e,b,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,h,v,g
p,x,y,g,f,f,f,c,b,g,e,b,h,y,p
p,f,y,g,f,f,f,c,b,p,e,b,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,h,y,p
e,f,f,e,t,n,f,c,b,w,t,b,n,v,d
p,x,y,y,f,f,f,c,b,h,e,b,h,y,d
p,f,f,g,f,f,f,c,b,g,e,b,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,h,v,p
p,f,f,g,f,f,f,c,b,p,e,b,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,h,v,d
p,x,f,y,f,f,f,c,b,h,e,b,h,y,d
p,x,y,g,f,f,f,c,b,p,e,b,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,h,y,p
p,x,f,w,f,c,f,c,n,g,e,b,n,v,d
p,f,f,g,f,f,f,c,b,p,e,b,h,y,d
p,x,f,y,f,f,f,c,b,h,e,b,h,v,p
p,f,y,g,f,f,f,c,b,p,e,b,h,v,d
p,x,f,y,f,f,f,c,b,p,e,b,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,h,v,d
p,f,f,y,f,f,f,c,b,g,e,b,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,h,v,g
p,f,y,y,f,f,f,c,b,p,e,b,h,v,g
p,f,f,y,f,f,f,c,b,h,e,b,h,y,p
p,x,f,y,f,f,f,c,b,h,e,b,h,v,d
p,f,f,y,f,f,f,c,b,g,e,b,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,h,y,d
p,x,f,y,f,f,f,c,b,p,e,b,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,h,v,d
p,f,f,g,f,f,f,c,b,h,e,b,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,h,v,d
p,f,f,y,f,f,f,c,b,h,e,b,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,v,g
p,x,y,n,f,y,f,c,n,b,t,?,w,v,d
e,f,y,b,t,n,f,c,b,w,e,?,w,c,w
p,x,f,y,f,f,f,c,b,h,e,b,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,h,y,d
p,f,y,g,f,f,f,c,b,p,e,b,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,h,y,d
p,f,y,g,f,f,f,c,b,p,e,b,h,v,p
p,f,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,h,v,p
p,x,f,y,f,f,f,c,b,p,e,b,h,v,p
p,f,f,y,f,f,f,c,b,p,e,b,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,h,v,d
p,f,f,g,f,f,f,c,b,h,e,b,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,h,v,p
p,x,f,g,f,c,f,c,n,u,e,b,k,s,d
p,f,s,b,t,f,f,c,b,w,t,b,h,v,g
e,f,f,e,t,n,f,c,b,w,t,b,k,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,h,v,g
e,f,f,g,t,n,f,c,b,u,t,b,k,v,d
p,x,y,y,f,f,f,c,b,p,e,b,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,h,v,p
p,f,f,y,f,f,f,c,b,p,e,b,h,y,p
p,x,f,y,f,f,f,c,b,h,e,b,h,v,p
p,x,f,y,f,f,f,c,b,h,e,b,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,h,v,g
p,f,s,w,t,f,f,c,b,w,t,b,h,s,u
p,x,y,g,f,f,f,c,b,p,e,b,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,h,y,p
p,x,y,g,f,f,f,c,b,p,e,b,h,v,p
p,x,f,y,f,f,f,c,b,p,e,b,h,v,d
e,f,y,u,f,n,f,c,n,h,e,?,h,v,d
p,f,f,y,f,f,f,c,b,h,e,b,h,y,d
p,f,y,g,f,f,f,c,b,p,e,b,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,h,y,g
e,f,y,n,t,n,f,c,b,n,t,b,n,y,d
p,x,f,y,f,f,f,c,b,h,e,b,h,v,p
p,f,f,g,f,f,f,c,b,h,e,b,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,h,v,p
p,f,y,g,f,f,f,c,b,g,e,b,h,v,g
p,x,s,w,t,f,f,c,b,h,t,b,h,s,u
e,f,y,e,t,n,f,c,b,w,e,?,w,c,w
e,x,y,u,f,n,f,c,n,w,e,?,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,h,y,d
p,x,f,y,f,f,f,c,b,p,e,b,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,h,y,g
p,f,f,y,f,f,f,c,b,p,e,b,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,h,y,p
e,f,s,p,t,n,f,c,b,w,e,?,w,c,w
p,f,f,g,f,f,f,c,b,h,e,b,h,y,p
p,x,y,y,f,f,f,c,b,g,e,b,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,h,v,g
p,x,f,y,f,f,f,c,b,p,e,b,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,y,y,f,f,f,c,b,g,e,b,h,y,p
p,x,y,g,f,f,f,c,b,p,e,b,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,h,v,d
p,x,y,g,f,f,f,c,b,p,e,b,h,y,g
p,f,f,g,f,f,f,c,b,h,e,b,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,h,y,g
p,f,f,g,f,f,f,c,b,p,e,b,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,h,v,p
p,f,f,y,f,f,f,c,b,h,e,b,h,v,p
e,f,y,n,t,n,f,c,b,n,t,b,n,y,d
p,f,f,g,f,f,f,c,b,h,e,b,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,h,y,p
p,x,s,g,t,f,f,c,b,h,t,b,h,s,g
p,f,y,y,f,f,f,c,b,h,e,b,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,h,v,p
p,x,f,w,f,c,f,c,n,g,e,b,k,s,d
p,x,f,y,f,f,f,c,b,g,e,b,h,y,d
p,f,s,b,t,f,f,c,b,h,t,b,h,s,u
p,x,y,y,f,f,f,c,b,h,e,b,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,h,y,g
p,f,s,p,t,n,f,c,b,w,e,b,r,v,g
p,f,s,b,t,f,f,c,b,p,t,b,h,v,u
p,x,y,g,f,f,f,c,b,g,e,b,h,v,g
p,x,y,g,f,f,f,c,b,h,e,b,h,y,g
p,x,y,g,f,f,f,c,b,p,e,b,h,v,g
p,f,f,g,f,f,f,c,b,g,e,b,h,y,p
p,f,f,g,f,f,f,c,b,g,e,b,h,v,p
p,x,f,y,f,f,f,c,b,h,e,b,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,h,v,p
e,f,y,u,f,n,f,c,n,u,e,?,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,h,y,g
e,f,f,e,t,n,f,c,b,w,t,b,n,v,d
p,f,f,y,f,f,f,c,b,g,e,b,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,h,v,g
p,x,y,n,f,f,f,c,n,b,t,?,w,v,l
p,x,y,g,f,f,f,c,b,g,e,b,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,h,v,p
p,x,y,g,f,f,f,c,b,h,e,b,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,h,y,g
e,f,y,n,t,n,f,c,b,n,t,b,n,y,d
p,x,y,y,f,f,f,c,b,g,e,b,h,v,g
e,f,f,e,t,n,f,c,b,w,t,b,k,y,d
p,x,f,y,f,f,f,c,b,h,e,b,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,h,y,p
p,f,y,g,f,f,f,c,b,h,e,b,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,h,v,d
p,f,f,g,f,f,f,c,b,p,e,b,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,h,v,d
p,x,y,y,f,f,f,c,b,h,e,b,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,h,v,d
p,x,f,p,f,c,f,w,n,p,e,b,k,s,d
p,f,f,y,f,f,f,c,b,g,e,b,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,h,v,d
p,x,y,y,f,f,f,c,b,p,e,b,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,h,v,d
p,f,y,y,f,f,f,c,b,h,e,b,h,v,p
p,x,y,g,f,f,f,c,b,g,e,b,h,y,p
p,x,f,y,f,f,f,c,b,g,e,b,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,h,v,d
p,x,y,y,f,f,f,c,b,p,e,b,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,g,f,f,f,c,b,g,e,b,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,h,v,g
p,x,y,g,f,f,f,c,b,h,e,b,h,v,p
p,x,f,y,f,f,f,c,b,h,e,b,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,h,v,p
p,x,y,y,f,f,f,c,b,h,e,b,h,v,p
p,x,f,y,f,f,f,c,b,h,e,b,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,h,v,p
e,x,s,p,t,n,f,c,b,e,e,?,w,c,w
p,f,f,y,f,f,f,c,b,p,e,b,h,v,d
p,x,s,p,f,c,f,w,n,g,e,b,k,v,d
p,x,f,y,f,f,f,c,b,h,e,b,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,h,y,g
e,f,f,e,t,n,f,c,b,p,t,b,n,y,d
p,x,y,y,f,f,f,c,b,g,e,b,h,v,d
p,x,f,y,f,f,f,c,b,p,e,b,h,y,g
p,f,y,g,f,f,f,c,b,h,e,b,h,v,g
p,f,f,y,f,f,f,c,b,p,e,b,h,y,g
e,f,y,n,t,n,f,c,b,n,t,b,n,v,d
p,x,y,y,f,f,f,c,b,h,e,b,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,h,v,p
p,x,y,y,f,f,f,c,b,h,e,b,h,v,p
p,f,f,y,f,f,f,c,b,h,e,b,h,y,d
p,f,y,y,f,f,f,c,b,h,e,b,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,h,v,g
p,f,f,g,f,f,f,c,b,h,e,b,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,h,y,p
p,x,y,y,f,f,f,c,b,g,e,b,h,y,g
e,f,f,g,t,n,f,c,b,u,t,b,n,y,d
p,x,s,g,t,f,f,c,b,h,t,b,h,s,g
p,x,y,n,f,f,f,c,n,b,t,?,w,v,p
p,f,s,g,t,f,f,c,b,p,t,b,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,h,y,g
p,f,y,y,f,f,f,c,b,g,e,b,h,v,g
p,f,y,g,f,f,f,c,b,p,e,b,h,v,d
e,f,y,e,t,n,f,c,b,e,e,?,w,c,w
p,f,y,g,f,f,f,c,b,p,e,b,h,v,p
p,x,f,y,f,f,f,c,b,h,e,b,h,v,g
p,f,f,g,f,f,f,c,b,g,e,b,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,h,y,d
p,f,f,y,f,f,f,c,b,p,e,b,h,y,g
e,f,y,n,t,n,f,c,b,e,e,?,w,c,w
p,f,y,g,f,f,f,c,b,p,e,b,h,v,g
p,k,f,n,f,n,f,c,n,w,e,?,w,v,d
p,f,f,g,f,f,f,c,b,g,e,b,h,v,d
p,f,f,y,f,f,f,c,b,h,e,b,h,v,p
p,x,y,n,f,s,f,c,n,b,t,?,w,v,p
p,f,f,g,f,f,f,c,b,h,e,b,h,v,d
p,f,f,g,f,f,f,c,b,g,e,b,h,y,p
p,f,s,w,t,f,f,c,b,w,t,b,h,v,g
